id,name,prefecture,city,other_address,access,tel,business_hour,hp,wifi,socket,smoking,iccard,lat,lng
216,銀座三越コミュ店 | タリーズコーヒー,東京都,中央区,銀座4-6-16銀座三越ル・プレイス内3階,銀座駅徒歩1分以上,03-5159-0655,"平日：10:30〜20:00
土：10:30〜20:00
日祝：10:30〜20:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=465,TRUE,FALSE,FALSE,FALSE,35.6713225,139.7658367
217,銀座六丁目昭和通り店 | タリーズコーヒー,東京都,中央区,銀座6-14-5銀座ホウライビル1F,東銀座駅徒歩3分以上,03-5148-8660,"平日：7:30〜20:00（L.O.19:45）
土：8:30〜19:00（L.O.18:45）
日祝：9:00〜19:00（L.O.18:45）",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=182,TRUE,FALSE,FALSE,TRUE,35.6688236,139.7654675
218,隅田公園店 | タリーズコーヒー,東京都,台東区,花川戸1-1-31隅田公園内,浅草駅徒歩4分以上,03-5246-4320,"平日：9:00〜21:00
土：9:00〜21:00
日祝：9:00〜21:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=670,TRUE,TRUE,FALSE,TRUE,35.7134182,139.8012615
219,恵比寿東口店 | タリーズコーヒー,東京都,渋谷区,恵比寿1-11-1大慧ビル1F,恵比寿駅徒歩3分以上,03-6408-1614,"平日：7:00〜22:30
土：8:00〜22:00
日祝：9:00〜21:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=38,TRUE,FALSE,TRUE,TRUE,35.6467173,139.7112988
220,慶大東門前店 | タリーズコーヒー,東京都,港区,芝5-1-13三ツ輪三田ビル1F,三田駅徒歩5分以上,03-5765-4853,"平日：7:00〜20:30
土：8:00〜19:00
日祝：8:00〜19:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=14,TRUE,FALSE,TRUE,TRUE,35.649997,139.745081
221,経堂コルティ店 | タリーズコーヒー,東京都,世田谷区,経堂2-1-33経堂コルティ2F,経堂駅徒歩3分以内,03-5426-3445,"平日：7：30〜22：00
土：7：30〜22：00
日祝：7：30〜22：00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=489,TRUE,TRUE,TRUE,FALSE,35.6514711,139.635725
222,月島駅前店 | タリーズコーヒー,東京都,中央区,月島1-5-1,月島駅徒歩1分以上,03-3533-2910,"平日：7:30〜21:00
土：7:30〜20:00
日祝：7:30〜20:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=780,TRUE,FALSE,TRUE,TRUE,35.6642654,139.7836803
223,虎ノ門ＪＴビル店 | タリーズコーヒー,東京都,港区,虎ノ門2-2-1虎ノ門JTビル1F,虎ノ門駅徒歩5分以上,03-3560-1221,"平日：7:30〜20:00
土：休業日
日祝：休業日",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=31,TRUE,FALSE,TRUE,TRUE,35.6694554,139.7456716
224,虎ノ門桜田通り店 | タリーズコーヒー,東京都,港区,虎ノ門1-16-17虎ノ門センタービル1F,虎ノ門駅徒歩2分以上,03-6205-7580,"平日：7:00〜20:00
土：9:00〜18:00
日祝：9:00〜18:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=885,FALSE,FALSE,FALSE,FALSE,35.6687089,139.7485563
225,五反田西店 | タリーズコーヒー,東京都,品川区,西五反田7-9-4ウスイビル1F,大崎広小路駅徒歩2分以上,03-5745-5077,"平日：7:00〜21:00
土：8:30〜19:00
日祝：8:30〜19:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=183,TRUE,FALSE,TRUE,TRUE,35.623546,139.720584
226,五反田東店 | タリーズコーヒー,東京都,品川区,東五反田2-3-2タイセイビル1階,五反田駅徒歩2分以上,03-5792-4922,"平日：7:00〜22:00
土：8:30〜20:00
日祝：8:30〜20:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=169,TRUE,FALSE,TRUE,TRUE,35.6255201,139.7259662
227,好仁会東大病院店 | タリーズコーヒー,東京都,文京区,本郷7-3-1東大病院内,湯島駅徒歩7分以上,03-5842-2166,"平日：8:00〜20:00
土：9:00〜19:00
日祝：9:00〜19:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=190,FALSE,FALSE,FALSE,FALSE,35.710959,139.765652
228,江古田店 | タリーズコーヒー,東京都,練馬区,旭丘1丁目78番3号,江古田駅徒歩3分以内,03-5988-7588,"平日：7:30〜21:30
土：8:00〜21:00
日祝：8:00〜21:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=593,TRUE,TRUE,TRUE,FALSE,35.7372484,139.6734001
229,麹町店 | タリーズコーヒー,東京都,千代田区,麹町3-3丸増ビル1F,麹町駅徒歩2分以上,03-3515-7077,"平日：7:30〜21:00
土：8:00〜19:00
日祝：8:00〜19:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=35,TRUE,TRUE,TRUE,TRUE,35.6836794,139.738302
230,国立国際医療研究センター店 | タリーズコーヒー,東京都,新宿区,戸山1-21-1国立国際医療研究センター内1F,若松河田駅徒歩4分以上,03-6457-3357,"平日：7:30〜20:00
土：9:00〜20:00
日祝：9:00〜20:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=770,TRUE,FALSE,FALSE,FALSE,35.701576,139.7162597
231,国立精神・神経医療研究センター店 | タリーズコーヒー,東京都,小平市,小川東町4-1-11Ｆ,萩山駅徒歩5分以上,042-348-3123,"平日：7:30〜19:00
土：9:00〜16:00
日祝：休業日",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=473,FALSE,FALSE,FALSE,TRUE,35.7373263,139.475253
232,国立店 | タリーズコーヒー,東京都,国立市,中1-10-1,国立駅徒歩2分以上,042-501-0336,"平日：8:00〜22:00
土：8:00〜22:00
日祝：8:00〜20:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=251,TRUE,FALSE,TRUE,TRUE,35.6980998,139.4454042
233,済生会中央病院店 | タリーズコーヒー,東京都,港区,三田1-4-17新棟1階,赤羽橋駅徒歩1分以上,03-5419-3665,"平日：7：30〜18：00
土：7：30〜18：00
日祝：9：00〜17：00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=499,FALSE,FALSE,FALSE,TRUE,35.6539628,139.7442
234,桜新町店 | タリーズコーヒー,東京都,世田谷区,桜新町2-8-2,桜新町駅徒歩3分以上,03-5426-0133,"平日：7:30〜22:00
土：7:30〜22:00
日祝：7:30〜22:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=442,TRUE,TRUE,TRUE,TRUE,35.63191,139.6449319
235,三井アウトレットパーク多摩南大沢店 | タリーズコーヒー,東京都,八王子市,南大沢1-600三井アウトレットパーク1F,南大沢駅徒歩2分以上,042-670-2213,"平日：10:00〜20:00
土：10:00〜20:00
日祝：10:00〜20:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=346,TRUE,FALSE,TRUE,FALSE,35.6150439,139.3781863
236,三井住友海上駿河台ビル店 | タリーズコーヒー,東京都,千代田区,神田駿河台3丁目9番地,新御茶ノ水駅徒歩2分以上,03-6273-7055,"平日：7:30〜20:00
土：休業日
日祝：休業日",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=671,TRUE,TRUE,TRUE,TRUE,35.696625,139.7643277
237,三鷹駅南口店 | タリーズコーヒー,東京都,三鷹市,下連雀3-46-6,三鷹駅徒歩3分以内,0422-40-5483,"平日：7：00〜21：00
土曜：7：00〜21：00
日祝：7：00〜21：00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=537,FALSE,TRUE,TRUE,FALSE,35.7024525,139.5604696
238,三田国際ビル店 | タリーズコーヒー,東京都,港区,三田1-4-28三田国際ビルB1F,赤羽橋駅徒歩3分以上,03-5444-6333,"平日：8:00〜19:00
土：休業日
日祝：休業日",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=158,FALSE,FALSE,FALSE,TRUE,35.6526565,139.7444276
239,四ツ谷東口店 | タリーズコーヒー,東京都,千代田区,麹町5-3第7秋山ビルディング,四ツ谷駅徒歩4分以上,03-3264-3755,"平日：7:30〜20:00
土：9:00〜18:00
日祝：休業日",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=167,TRUE,FALSE,FALSE,FALSE,35.6845032,139.733222
240,市ヶ谷店 | タリーズコーヒー,東京都,千代田区,九段南4-6-10近清堂ビル1F,市ヶ谷駅徒歩4分以上,03-5213-3830,"平日：7:30〜21:00
土：8:00〜20:00
日祝：9:00〜19:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=57,TRUE,FALSE,TRUE,TRUE,35.6918309,139.7393965
241,汐留シティセンター店 | タリーズコーヒー,東京都,港区,東新橋一丁目5番2号汐留シティセンターB2F,新橋駅徒歩2分以上,03-6280-6534,"平日：7:00〜22:00
土：10:00〜19:00
日祝：10:00〜18:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=764,TRUE,FALSE,FALSE,TRUE,35.6656575,139.7610263
242,汐留住友ビル店 | タリーズコーヒー,東京都,港区,東新橋一丁目9番2号汐留住友ビル2F,汐留駅徒歩1分以上,03-6228-5884,"平日：7:00〜22:00
土：8:00〜20:00
日祝：8:00〜20:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=715,TRUE,FALSE,TRUE,TRUE,35.6621646,139.7601766
243,芝ＮＢＦタワー店 | タリーズコーヒー,東京都,港区,芝大門1-1-30芝NBFタワー1F,御成門駅徒歩3分以上,03-5405-6060,"平日：8:00〜19:00
土：休業日
日祝：休業日",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=154,TRUE,FALSE,FALSE,FALSE,35.6594114,139.7533089
244,芝浦海岸通り店 | タリーズコーヒー,東京都,港区,芝浦4-13-23MS芝浦ビル1F,田町駅徒歩8分以上,03-5419-1333,"平日：7:00〜19:30（L.O.19:15）
土：8:30〜18:30（L.O.18:15）
日祝：8:30〜18:30（L.O.18:15）",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=299,TRUE,FALSE,TRUE,TRUE,35.6402396,139.7480612
245,芝公園店 | タリーズコーヒー,東京都,港区,芝公園2-4-1芝パークビル１Ｆ,芝公園駅徒歩4分以上,03-5408-7500,"平日：7:30〜20:00
土：9:00〜18:00
日祝：休業日",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=222,TRUE,FALSE,TRUE,TRUE,35.6556229,139.7522709
246,芝二丁目店 | タリーズコーヒー,東京都,港区,芝2-3-3芝二丁目大門ビルディング1F,芝公園駅徒歩5分以上,03-5419-3597,"平日：7:30〜20:00
土：8:00〜17:00
日祝：休業日",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=184,TRUE,FALSE,TRUE,TRUE,35.6523642,139.7536284
247,秋葉原ＵＤＸ店 | タリーズコーヒー,東京都,千代田区,外神田4-14-1秋葉原UDX1,末広町駅徒歩3分以上,03-3526-3363,"平日：7:30〜23:00
土：8:00〜23:00
日祝：8:00〜22:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=289,TRUE,TRUE,TRUE,TRUE,35.7006629,139.7725155
248,渋谷ファイヤー通り店 | タリーズコーヒー,東京都,渋谷区,神南1-12-14,渋谷駅徒歩8分以上,03-6455-1035,"平日：7:30〜22:00
土：7:30〜22:00
日祝：8:00〜22:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=771,TRUE,FALSE,TRUE,TRUE,35.6628326,139.7005648
249,渋谷東急本店前店 | タリーズコーヒー,東京都,渋谷区,道玄坂2-23-12フォンティスビル1F,神泉駅徒歩5分以上,03-5457-2866,"平日：7:30〜23:00
土：7:30〜23:00
日祝：7:30〜23:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=33,TRUE,FALSE,FALSE,TRUE,35.6599597,139.6959636
250,順天堂大学練馬病院店 | タリーズコーヒー,東京都,練馬区,高野台3-1-10順天堂大学医学部附属練馬病院内1F,練馬高野台駅徒歩3分以上,03-6913-1612,"平日：7:00〜18:00
土：7:30〜17:00
日祝：9:00〜17:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=773,FALSE,FALSE,FALSE,TRUE,35.74223,139.614963
251,小田急マルシェ町田店 | タリーズコーヒー,東京都,町田市,田市原町田6-1-1小田急マルシェ町田2F,町田駅徒歩1分以上,042-710-8002,"平日：7：00〜22：30
土：7:00〜22:30
日祝：7:00〜22:30",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=563,TRUE,FALSE,TRUE,FALSE,35.5429208,139.4444359
252,昭和大学江東豊洲病院店 | タリーズコーヒー,東京都,江東区,豊洲5-1,豊洲駅徒歩8分以上,03-6204-9552,"平日：8:00〜18:00
土：8:00〜18:00
日祝：8:00〜18:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=703,TRUE,FALSE,FALSE,FALSE,35.6498919,139.7957018
253,昭和大学病院店 | タリーズコーヒー,東京都,品川区,旗の台1-5-8中央棟１F,旗の台駅徒歩5分以上,03-3784-8394,"平日：7:00〜18：00
土：7:30〜14:00
日祝：休業日",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=550,FALSE,FALSE,FALSE,FALSE,35.6085965,139.7036887
254,上野の森さくらテラス店 | タリーズコーヒー,東京都,台東区,上野公園1-54,京成上野駅徒歩1分以上,03-5826-4880,"平日：7:00〜23:00（L.O.22：30）
土：7:00〜23:00（L.O.22：30）
日祝：7:00〜22:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=706,TRUE,TRUE,TRUE,TRUE,35.7121291,139.7744987
255,上野御徒町店 | タリーズコーヒー,東京都,台東区,上野5-25-11,仲御徒町駅徒歩3分以内,03-6240-1681,"平日：7:00〜21:00
土：7:00〜21:00
日祝：7:00〜21:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=794,TRUE,FALSE,FALSE,TRUE,35.7075213,139.775585
256,上野広小路店 | タリーズコーヒー,東京都,台東区,上野1-20-11上野鈴乃屋本店ビル1F,上野御徒町駅徒歩3分以内,03-6803-0840,"平日：7:30〜22:00
土：7:30〜22:00
日祝：7:30〜22:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=692,TRUE,TRUE,TRUE,TRUE,35.7074757,139.7726361
257,上野店 | タリーズコーヒー,東京都,台東区,上野2丁目7-7,上野広小路駅徒歩1分以上,03-5846-2105,"平日：7:00〜23:00
土：8:00〜23:00
日祝：８:00〜23:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=896,TRUE,FALSE,FALSE,TRUE,35.7093682,139.7728879
258,新宿ＮＳビルアネックス店 | タリーズコーヒー,東京都,新宿区,西新宿2-4-1新宿ＮＳビル1F,都庁前駅徒歩4分以上,03-5321-6780,"平日：7：30〜22:00
土：8:00〜20:00
日祝：8:00〜20:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=612,TRUE,TRUE,TRUE,TRUE,35.6879841,139.6935305
259,新宿ＮＳビル店 | タリーズコーヒー,東京都,新宿区,西新宿2-4-1新宿NSビル1F,都庁前駅徒歩4分以上,03-5322-6045,"平日：7:30〜22:00
土：8:00〜20:00
日祝：8:00〜20:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=104,TRUE,TRUE,TRUE,TRUE,35.6879841,139.6935305
260,新宿イーストサイドスクエアアトリウム店 | タリーズコーヒー,東京都,新宿区,新宿6丁目27番30号新宿イーストサイドスクエア1Ｆ,東新宿駅徒歩2分以上,03-5291-1228,"平日：8:00〜19:00
土：休業日
日祝：休業日",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=600,TRUE,FALSE,TRUE,TRUE,35.6966715,139.7086755
261,新宿イーストサイドスクエア店 | タリーズコーヒー,東京都,新宿区,新宿6丁目27番30号新宿イーストサイドスクエアＢ１Ｆ,東新宿駅徒歩2分以上,03-5291-1669,"平日：7:30〜22:00
土：9:00〜20:00
日祝：9:00〜20:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=596,TRUE,TRUE,TRUE,TRUE,35.6966715,139.7086755
262,新宿エルタワー店 | タリーズコーヒー,東京都,新宿区,西新宿1丁目6番1号新宿エルタワーB2F,新宿西口駅徒歩3分以上,03-6911-2652,"平日：7:30〜21:00
土：9:00〜21:00
日祝：9:00〜21:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=624,TRUE,TRUE,TRUE,FALSE,35.6921374,139.6972612
263,新宿オークタワー店 | タリーズコーヒー,東京都,新宿区,西新宿6-8-1住友不動産新宿オークタワー内,西新宿駅徒歩3分以上,03-5325-5177,"平日：7:00〜21:00
土：8:00〜19:00
日祝：11:30〜18:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=138,TRUE,FALSE,TRUE,TRUE,35.6941253,139.6904861
264,新宿コクーンタワー店 | タリーズコーヒー,東京都,新宿区,西新宿１−７−３コクーンタワー1F,新宿西口駅徒歩4分以上,03-5909-8233,"平日：8:00〜21:00
土：8:00〜21:00
日祝：8:00〜21:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=495,TRUE,TRUE,TRUE,TRUE,35.6915291,139.6968724
265,新宿スクエアタワー店 | タリーズコーヒー,東京都,新宿区,西新宿6-22-1新宿スクエアタワー1F,西新宿駅徒歩6分以上,03-5909-0626,"平日：7:45〜18:00
土：休業日
日祝：休業日",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=97,FALSE,FALSE,TRUE,TRUE,35.6941735,139.6877075
266,新宿センタービル店 | タリーズコーヒー,東京都,新宿区,西新宿1-25-1新宿センタービル,都庁前駅徒歩3分以上,03-5339-1244,"平日：7:30〜20:00
土：10:00〜18:00
日祝：休業日",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=24,TRUE,FALSE,TRUE,FALSE,35.6917502,139.6955153
267,新宿御苑駅前店 | タリーズコーヒー,東京都,新宿区,新宿1-6-5ソノリティ新宿御苑1F,新宿御苑前駅徒歩6分以上,03-5366-7071,"平日：7:00〜21:00
土：7:30〜21:00
日祝：7:30〜21:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=236,TRUE,TRUE,TRUE,FALSE,35.6885062,139.7100852
268,新宿若松河田店 | タリーズコーヒー,東京都,新宿区,若松町28-7ダイヤピア212,若松河田駅徒歩3分以内,03-5155-2668,"平日：7:30〜21:00
土：8:00〜20:00
日祝：8:00〜19:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=72,TRUE,TRUE,TRUE,TRUE,35.699517,139.7184442
269,新宿小滝橋通り店 | タリーズコーヒー,東京都,新宿区,西新宿7-8-13栗原ビル1F,新宿西口駅徒歩2分以上,03-5348-0733,"平日：7:30〜22:00
土：8:00〜22:00
日祝：8:00〜20:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=39,TRUE,FALSE,TRUE,TRUE,35.695412,139.6982554
270,新宿二丁目店 | タリーズコーヒー,東京都,新宿区,新宿2-5-9,新宿三丁目駅徒歩2分以上,03-5369-2129,"平日：7:30〜22:00
土：8:00〜22:00
日祝：8:00〜22:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=329,FALSE,TRUE,TRUE,TRUE,35.6896685,139.7069186
271,神楽坂店 | タリーズコーヒー,東京都,新宿区,箪笥町22番地,牛込神楽坂駅徒歩1分以上,03-5206-1225,"平日：7:30〜20:00
土：8:00〜18:00
日祝：8:00〜18:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=347,TRUE,TRUE,TRUE,TRUE,35.7003152,139.7335073
