id,name,prefecture,city,other_address,access,tel,business_hour,hp,wifi,socket,smoking,iccard,lat,lon
229,千葉中央駅店 | スターバックス,千葉県,千葉市,中央区本千葉町15-1ミラマーレショッピングセンターミーオ2,千葉中央駅／東口出口 徒歩1分千葉中央駅／西口出口 徒歩2分葭川公園駅／出入口出口 徒歩5分メモ：駅ビル内,043-202-1501,06:30〜22:00,http://www.starbucks.co.jp/store/search/detail.php?id=404,TRUE,TRUE,FALSE,FALSE,35.6076622,140.1181211
230,そごう千葉ジュンヌ店 | スターバックス,千葉県,千葉市,中央区新町1001そごう千葉店ジュンヌ,京成千葉駅／東口出口 徒歩2分京成千葉駅／西口出口 徒歩3分京成千葉駅／南口出口 徒歩3分,043-245-2533,"月〜金：07:00〜21:30
土日祝：08:00〜21:30",http://www.starbucks.co.jp/store/search/detail.php?id=213,TRUE,FALSE,FALSE,FALSE,35.6107294,140.1155151
231,千葉センシティタワー店 | スターバックス,千葉県,千葉市,中央区新町1000千葉センシティタワー,千葉駅／西口出口 徒歩4分千葉駅／東口出口 徒歩5分京成千葉駅／南口出口 徒歩5分メモ：センシティタワー１F,043-204-2790,07:00〜22:00,http://www.starbucks.co.jp/store/search/detail.php?id=487,TRUE,TRUE,FALSE,FALSE,35.6114695,140.1133065
232,ペリエ千葉店 | スターバックス,千葉県,千葉市,中央区新千葉1-1-1ペリエ千葉,千葉駅／東口出口 徒歩2分京成千葉駅／中央口出口 徒歩2分千葉駅／東口出口 徒歩2分,043-202-0055,07:00〜22:00,http://www.starbucks.co.jp/store/search/detail.php?id=1508,TRUE,TRUE,FALSE,FALSE,35.6127769,140.1138688
233,アリオ蘇我店 | スターバックス,千葉県,千葉市,中央区川崎町52-7,千葉寺駅／南口出口 徒歩19分,043-209-6531,10:00〜21:00,http://www.starbucks.co.jp/store/search/detail.php?id=1537,TRUE,FALSE,FALSE,FALSE,35.5874948,140.1227288
234,千葉県がんセンター店 | スターバックス,千葉県,千葉市,中央区仁戸名町666-2千葉県がんセンター,大宮インターチェンジより 約2.6kmメモ：・千葉駅もしくは蘇我駅よりバスを利用,043-209-8811,"月〜金：07:30〜19:00
土日祝：10:00〜17:00",http://www.starbucks.co.jp/store/search/detail.php?id=838,FALSE,FALSE,FALSE,FALSE,35.5814934,140.1624853
235,千葉美浜店 | スターバックス,千葉県,千葉市,美浜区幸町2-20-1,みどり台駅出入口 徒歩14分,043-301-7855,07:00〜24:00,http://www.starbucks.co.jp/store/search/detail.php?id=857,TRUE,TRUE,FALSE,FALSE,35.6264819,140.0895912
236,イオン幕張店 | スターバックス,千葉県,千葉市,美浜区ひび野1-3イオン幕張1F,海浜幕張駅／北口出口 徒歩8分海浜幕張駅／南口出口 徒歩9分メモ：イオン幕張の海浜幕張駅側の角,043-276-2883,08:00〜22:00,http://www.starbucks.co.jp/store/search/detail.php?id=198,TRUE,FALSE,FALSE,FALSE,35.6518147,140.0454156
237,湾岸幕張パーキングエリア（下り線）店 | スターバックス,千葉県,千葉市,美浜区浜田2-102湾岸幕張パーキングエリア（下り線）,湾岸習志野インターチェンジより 約2.4kmメモ：・東関東自動車道 湾岸幕張パーキングエリア 下り線内,043-350-0301,07:00〜22:00,http://www.starbucks.co.jp/store/search/detail.php?id=969,TRUE,FALSE,FALSE,FALSE,35.6595521,140.0294564
238,湾岸幕張パーキングエリア（上り線）店 | スターバックス,千葉県,千葉市,美浜区浜田2-102湾岸幕張パーキングエリア（上り線）,湾岸千葉インターチェンジより 約2.8km,043-212-7551,07:00〜22:00,http://www.starbucks.co.jp/store/search/detail.php?id=1081,TRUE,FALSE,FALSE,FALSE,35.6596808,140.0287092
239,幕張ＷＢＧ店 | スターバックス,千葉県,千葉市,美浜区中瀬2-6-1WBG,海浜幕張駅／南口出口 徒歩4分海浜幕張駅／北口出口 徒歩5分メモ：海浜幕張駅に隣接したWBG1階エントランス,043-213-5801,"月〜金：07:00〜22:00
土日祝：08:00〜21:00",http://www.starbucks.co.jp/store/search/detail.php?id=651,TRUE,TRUE,FALSE,FALSE,35.6484997,140.03916
240,イオンモール幕張新都心ファミリーモール店 | スターバックス,千葉県,千葉市,美浜区豊砂1-5イオンモール幕張新都心ファミリーモール,湾岸習志野インターチェンジより 約2.5kmメモ：海浜幕張駅より徒歩13分,043-350-0117,10:00〜21:00,http://www.starbucks.co.jp/store/search/detail.php?id=1173,TRUE,FALSE,FALSE,FALSE,35.6571095,140.0261983
241,イオンモール幕張新都心グランドモール店 | スターバックス,千葉県,千葉市,美浜区豊砂1-1イオンモール幕張新都心グランドモール,湾岸習志野インターチェンジより 約3.1kmメモ：海浜幕張駅より徒歩13分,043-213-3206,10:00〜22:00,http://www.starbucks.co.jp/store/search/detail.php?id=1182,TRUE,TRUE,FALSE,FALSE,35.6536457,140.0316182
242,千葉長沼店 | スターバックス,千葉県,千葉市,稲毛区長沼町333-10,千葉北インターチェンジより 約1.7km,043-298-6211,07:00〜24:00,http://www.starbucks.co.jp/store/search/detail.php?id=1214,TRUE,TRUE,FALSE,FALSE,35.6582512,140.1190872
243,千葉若松店 | スターバックス,千葉県,千葉市,若葉区若松町1-1,貝塚インターチェンジより 約4.6kmメモ：・国道51号線沿い 成田方面へ,043-214-0141,07:00〜24:00,http://www.starbucks.co.jp/store/search/detail.php?id=942,TRUE,FALSE,FALSE,FALSE,35.6393905,140.1728337
244,千葉おゆみ野店 | スターバックス,千葉県,千葉市,緑区おゆみ野南1-1-1,おゆみ野駅北口 徒歩13分メモ：・大百池公園近く おゆみ野駅側・おゆみ野ショッピングセンター近く,043-293-6618,07:00〜24:00,http://www.starbucks.co.jp/store/search/detail.php?id=917,TRUE,TRUE,FALSE,FALSE,35.5527985,140.1580031
245,流山おおたかの森Ｓ・Ｃ店 | スターバックス,千葉県,流山市,西初石6-185-2,流山おおたかの森駅／南出口出口 徒歩3分流山おおたかの森駅／南出口出口 徒歩3分流山おおたかの森駅／東出口出口 徒歩4分,047-156-3031,08:00〜22:00,http://www.starbucks.co.jp/store/search/detail.php?id=1444,TRUE,FALSE,FALSE,FALSE,35.8701299,139.9239496
246,南流山店 | スターバックス,千葉県,流山市,木384-1,南流山駅／Ａ１出口 徒歩18分,047-150-6601,07:00〜24:00,http://www.starbucks.co.jp/store/search/detail.php?id=1305,TRUE,TRUE,FALSE,FALSE,35.8286108,139.8956422
247,千葉ニュータウン店 | スターバックス,千葉県,印西市,泉野3-1186-5,千葉ニュータウン中央駅／南口出口 徒歩21分,0476-48-7701,07:00〜23:00,http://www.starbucks.co.jp/store/search/detail.php?id=1310,TRUE,TRUE,FALSE,FALSE,35.8045576,140.1283554
248,イオンモール千葉ニュータウン店 | スターバックス,千葉県,印西市,中央北3-2,千葉ニュータウン中央駅／北口出口 徒歩4分千葉ニュータウン中央駅／南口出口 徒歩7分,0476-48-4593,09:00〜22:00,http://www.starbucks.co.jp/store/search/detail.php?id=671,TRUE,TRUE,FALSE,FALSE,35.8026106,140.1111848
249,アトレ松戸店 | スターバックス,千葉県,松戸市,松戸1181アトレ松戸,松戸駅／東口出口 徒歩2分松戸駅／西口出口 徒歩2分メモ：ボックスヒル内,047-331-5818,"月〜土：07:00〜22:00
日祝：08:00〜22:00",http://www.starbucks.co.jp/store/search/detail.php?id=223,TRUE,TRUE,FALSE,FALSE,35.7850361,139.9005287
250,プラーレ松戸店 | スターバックス,千葉県,松戸市,松戸1149-1プラーレ松戸,松戸駅／東口出口 徒歩3分松戸駅／西口出口 徒歩4分,047-330-0700,"月〜金：07:00〜22:00
土日祝：08:00〜21:00",http://www.starbucks.co.jp/store/search/detail.php?id=1426,TRUE,TRUE,FALSE,FALSE,35.783813,139.902422
251,ダイエーいちかわコルトンプラザ店 | スターバックス,千葉県,市川市,鬼高1-1-1ニッケコルトンプラザ,鬼越駅／出入口出口 徒歩10分下総中山駅／南口出口 徒歩13分下総中山駅／北口出口 徒歩13分,047-376-5670,09:00〜21:00,http://www.starbucks.co.jp/store/search/detail.php?id=1309,TRUE,TRUE,FALSE,FALSE,35.716674,139.934985
252,シャポー船橋本館店 | スターバックス,千葉県,船橋市,本町7-1-1シャポー船橋本館1階,船橋駅／南口出口 徒歩1分船橋駅／北口出口 徒歩2分京成船橋駅／東口出口 徒歩4分,047-460-3821,06:30〜22:30,http://www.starbucks.co.jp/store/search/detail.php?id=1338,TRUE,TRUE,FALSE,FALSE,35.7015371,139.9858216
253,シャポー船橋南館店 | スターバックス,千葉県,船橋市,本町7-1-1シャポー船橋南館2階,船橋駅／南口出口 徒歩2分船橋駅／南口出口 徒歩2分京成船橋駅／西口出口 徒歩3分,047-421-4000,07:00〜22:30,http://www.starbucks.co.jp/store/search/detail.php?id=1560,TRUE,FALSE,FALSE,FALSE,35.7014021,139.9852844
254,ららぽーとTOKYO-BAY 北館店 | スターバックス,千葉県,船橋市,浜町2-1-1ららぽーとTOKYO-BAY北館１Ｆ,南船橋駅北口 徒歩12分メモ：ららぽーとTOKYO-BAY北館1F,047-433-7720,09:00〜22:00,http://www.starbucks.co.jp/store/search/detail.php?id=41,TRUE,FALSE,FALSE,FALSE,35.6865963,139.9902761
255,ららぽーとTOKYO-BAY 南館店 | スターバックス,千葉県,船橋市,浜町2-1-1ららぽーとTOKYO-BAY南館２Ｆ,南船橋駅北口 徒歩8分船橋競馬場駅南口 徒歩15分メモ：ららぽーとTOKYO-BAY南館2F,047-437-7068,"月〜金：08:00〜21:00
土日祝：09:00〜21:00",http://www.starbucks.co.jp/store/search/detail.php?id=262,TRUE,FALSE,FALSE,FALSE,35.6856706,139.9901567
256,西船橋メトロピア店 | スターバックス,千葉県,船橋市,西船4-27-7東京地下鉄東西線西船橋駅構内,西船橋駅／南口出口 徒歩1分西船橋駅／南口ａ出口 徒歩1分西船橋駅／北口出口 徒歩2分,047-495-1661,"月〜金：06:30〜22:00
土日祝：07:00〜21:00",http://www.starbucks.co.jp/store/search/detail.php?id=1268,FALSE,TRUE,FALSE,FALSE,35.7075271,139.9590218
257,イオンモール船橋店 | スターバックス,千葉県,船橋市,山手1-1-8,新船橋駅／東口出口 徒歩5分新船橋駅／西口出口 徒歩5分東海神駅／Ｔ４出口 徒歩14分,047-420-7520,09:00〜22:00,http://www.starbucks.co.jp/store/search/detail.php?id=1066,TRUE,TRUE,FALSE,FALSE,35.7125926,139.9783872
258,新鎌ケ谷店 | スターバックス,千葉県,鎌ケ谷市,新鎌ケ谷3-1-5,初富駅出入口 徒歩8分新鎌ヶ谷駅出入口 徒歩12分メモ：・千葉県道8号線(船橋我孫子線)沿い、中央1丁目交差点近く。,047-441-8091,07:00〜24:00,http://www.starbucks.co.jp/store/search/detail.php?id=878,TRUE,TRUE,FALSE,FALSE,35.7747642,140.0011543
259,津田沼パルコ店 | スターバックス,千葉県,船橋市,前原西2-18-1津田沼パルコＢ館1F,津田沼駅／北口出口 徒歩3分津田沼駅／南口出口 徒歩4分新津田沼駅／北口出口 徒歩6分メモ：改札口前、PARCO-B館1Ｆ,047-493-5700,07:00〜22:00,http://www.starbucks.co.jp/store/search/detail.php?id=63,TRUE,FALSE,FALSE,FALSE,35.6923977,140.021975
260,ミーナ津田沼店 | スターバックス,千葉県,習志野市,津田沼1-3-1mina津田沼,新津田沼駅／南口出口 徒歩2分新津田沼駅／北口出口 徒歩2分津田沼駅／北口出口 徒歩6分メモ：・商業施設「mina津田沼」の2F・新京成線新津田沼駅と商業施設を結ぶ連絡橋部分,047-403-4871,06:30〜22:00,http://www.starbucks.co.jp/store/search/detail.php?id=819,TRUE,TRUE,FALSE,FALSE,35.6897611,140.022913
261,TSUTAYA モリシア津田沼店 | スターバックス,千葉県,習志野市,谷津1-16-1モリシア津田沼,津田沼駅／南口出口 徒歩4分津田沼駅／北口出口 徒歩4分新津田沼駅／南口出口 徒歩10分,047-403-8701,09:00〜23:00,http://www.starbucks.co.jp/store/search/detail.php?id=1276,TRUE,TRUE,FALSE,FALSE,35.6898479,140.0191567
262,フルルガーデン八千代店 | スターバックス,千葉県,八千代市,村上南1-4-1フルルガーデン八千代,村上駅出入口 徒歩8分メモ：国道16号沿い,047-405-6931,09:30〜22:00,http://www.starbucks.co.jp/store/search/detail.php?id=407,TRUE,TRUE,FALSE,FALSE,35.72108,140.117698
263,イオンモール八千代緑が丘店 | スターバックス,千葉県,八千代市,緑が丘2-1-3イオンモール八千代緑が丘,八千代緑が丘駅北口 徒歩3分,047-458-5388,09:00〜22:00,http://www.starbucks.co.jp/store/search/detail.php?id=605,TRUE,TRUE,FALSE,FALSE,35.7280282,140.0731666
264,柏マルイ店 | スターバックス,千葉県,柏市,柏1-1-11柏マルイ2F,柏駅／東口出口 徒歩2分柏駅／南口出口 徒歩3分柏駅／西口出口 徒歩4分メモ：丸井柏VAT2F,04-7167-3508,07:00〜22:30,http://www.starbucks.co.jp/store/search/detail.php?id=169,FALSE,FALSE,FALSE,FALSE,35.861685,139.971118
265,モラージュ柏店 | スターバックス,千葉県,柏市,大山台2-3モラージュ柏,柏インターチェンジより 約5.6kmメモ：柏駅西口よりバスで15分、「香取台」にて下車、徒歩3分,04-7137-6116,10:00〜21:00,http://www.starbucks.co.jp/store/search/detail.php?id=568,TRUE,FALSE,FALSE,FALSE,35.882515,139.9692981
266,柏 高島屋ステーションモール店 | スターバックス,千葉県,柏市,末広町1-1柏高島屋ステーションモールＳ館1F,柏駅／西口出口 徒歩2分柏駅／東口出口 徒歩3分柏駅／南口出口 徒歩4分メモ：駅西口、バス停付近。柏高島屋ステーションモールS館1F,04-7148-2412,"月〜金：07:00〜22:00
土日祝：08:00〜22:00",http://www.starbucks.co.jp/store/search/detail.php?id=170,TRUE,TRUE,FALSE,FALSE,35.8626852,139.9705915
267,柏 高島屋ステーションモール 6階店 | スターバックス,千葉県,柏市,末広町1-1柏高島屋ステーションモールＳ館,柏駅／西口出口 徒歩1分柏駅／東口出口 徒歩2分柏駅／南口出口 徒歩4分,04-7148-2272,10:00〜21:00,http://www.starbucks.co.jp/store/search/detail.php?id=1183,TRUE,FALSE,FALSE,FALSE,35.8625353,139.9706982
268,イオンモール柏店 | スターバックス,千葉県,柏市,豊町2-5-25イオンモール柏,南柏駅西口 徒歩21分,04-7142-5293,09:00〜22:00,http://www.starbucks.co.jp/store/search/detail.php?id=675,TRUE,FALSE,FALSE,FALSE,35.8517387,139.9615902
269,柏の葉 蔦屋書店 | スターバックス,千葉県,柏市,若柴227-1,柏の葉キャンパス駅／東出口出口 徒歩15分,04-7197-3211,09:00〜21:00,http://www.starbucks.co.jp/store/search/detail.php?id=2091,TRUE,TRUE,FALSE,FALSE,35.8966239,139.9511539
270,セブンパーク アリオ柏店 | スターバックス,千葉県,柏市,大島田1-6-1セブンパークアリオ柏,柏駅から6.4km,04-7190-4300,10:00〜21:00,http://www.starbucks.co.jp/store/search/detail.php?id=1373,TRUE,FALSE,FALSE,FALSE,35.8334268,140.013182
271,野田桜の里店 | スターバックス,千葉県,野田市,桜の里2-6-5,北越谷駅から9.8km,04-7126-5080,07:00〜23:00,http://www.starbucks.co.jp/store/search/detail.php?id=1527,TRUE,FALSE,FALSE,FALSE,35.952856,139.8444133
272,浦安店 | スターバックス,千葉県,浦安市,北栄1-15-9寿ビル,浦安駅出入口 徒歩2分メモ：西友浦安店前,047-306-5231,"月〜金：07:00〜22:00
土日祝：08:00〜22:00",http://www.starbucks.co.jp/store/search/detail.php?id=507,TRUE,TRUE,FALSE,FALSE,35.6655302,139.8938133
273,アトレ新浦安店 | スターバックス,千葉県,浦安市,入船1-1-1アトレ新浦安,新浦安駅南口 徒歩1分メモ：新浦安駅ビル1階,047-390-6861,10:00〜21:00,http://www.starbucks.co.jp/store/search/detail.php?id=669,TRUE,TRUE,FALSE,FALSE,35.6498103,139.9127896
274,舞浜 イクスピアリ店 | スターバックス,千葉県,浦安市,舞浜1-4イクスピアリ(店舗番号169),リゾートゲートウェイ・ステーション駅出入口 徒歩2分舞浜駅南口 徒歩3分東京ディズニーランド・ステーション駅出入口 徒歩10分メモ：・イクスピアリ1階,047-305-5728,08:00〜22:00,http://www.starbucks.co.jp/store/search/detail.php?id=836,TRUE,FALSE,FALSE,FALSE,35.6354401,139.8842416
275,成田空港第2ターミナル店 | スターバックス,千葉県,成田市,古込1-1成田空港第2旅客ターミナルビル,空港第２ビル駅／出入口出口、京成本線、成田スカイアクセス） 徒歩3分,0476-34-6358,07:00〜21:30,http://www.starbucks.co.jp/store/search/detail.php?id=1449,FALSE,TRUE,FALSE,FALSE,35.773833,140.387326
